ID,Age,AgeClass,Education,MaritalStatus,Children,Income,IncomeClass,Wines,Fruits,Meat,Fish,Sweet,Gold,TotalExpense,NumWeb,NumCatalog,NumStore,Cmp1,Cmp2
2162,49,Ger.X-BB,Graduation,Married,1,56939.0,Medium,256,34,103,90,29,49,561,3,3,10,0,0
3434,74,BB-Others,Graduation,Single,0,80872.0,High,483,72,567,94,12,108,1336,4,4,10,0,0
7919,49,Ger.X-BB,PhD,Together,0,72335.0,High,1285,105,653,28,21,0,2092,10,4,8,0,0
5626,61,BB-Others,PhD,Single,0,61798.0,Medium,338,4,89,11,8,13,463,4,2,9,0,0
6428,75,BB-Others,PhD,Widow,0,76842.0,High,605,10,345,84,54,32,1130,1,8,7,0,0
8514,49,Ger.X-BB,Graduation,Together,1,29478.0,Very Low,8,0,7,3,1,1,20,1,0,3,0,0
10448,69,BB-Others,Graduation,Single,1,46998.0,Low,172,41,86,45,6,27,377,5,3,5,0,0
2109,35,Ger.X,Graduation,Single,0,94384.0,High,448,71,951,40,17,17,1544,6,11,10,0,0
7530,75,BB-Others,PhD,Widow,2,56551.0,Medium,67,4,32,17,2,16,138,2,1,4,0,0
8925,60,BB-Others,Master,Married,1,70053.0,High,512,53,98,81,179,89,1012,8,5,10,0,0
3009,63,BB-Others,PhD,Widow,0,71670.0,High,1462,16,128,0,0,160,1766,5,3,6,0,1
6355,47,Ger.X-BB,Graduation,Married,2,44359.0,Low,20,0,14,7,3,1,45,2,0,4,0,0
3517,73,BB-Others,Graduation,Single,2,40887.0,Low,50,4,44,10,10,43,161,3,1,3,0,0
1158,59,BB-Others,Graduation,Divorced,1,48877.0,Low,102,1,15,2,0,24,144,3,0,4,0,0
6203,78,BB-Others,Graduation,Together,0,74485.0,High,499,149,815,173,49,49,1734,6,7,12,0,0
7165,53,Ger.X-BB,Graduation,Together,1,64474.0,Medium,381,35,172,56,86,93,823,8,2,10,0,0
3595,62,BB-Others,Graduation,Together,1,77226.0,High,631,43,239,128,76,21,1138,6,8,12,0,0
8537,76,BB-Others,Graduation,Widow,0,72643.0,High,526,80,553,123,94,53,1429,3,10,7,1,0
4331,47,Ger.X-BB,Master,Together,0,85738.0,High,913,26,376,17,26,13,1371,3,6,11,0,0
6281,59,BB-Others,Graduation,Divorced,1,55686.0,Medium,673,0,199,37,47,26,982,6,3,5,0,0
4338,42,Ger.X,Graduation,Single,1,39062.0,Low,23,0,9,0,0,12,44,1,0,3,0,0
2452,54,Ger.X-BB,Graduation,Together,2,34600.0,Very Low,199,33,60,8,3,15,318,5,2,5,0,0
9507,50,Ger.X-BB,Graduation,Married,1,40794.0,Low,261,23,73,4,23,50,434,6,3,5,0,0
8360,54,Ger.X-BB,2n Cycle,Married,2,54690.0,Medium,111,16,37,7,9,18,198,3,1,5,0,0
10311,56,BB-Others,Graduation,Married,1,7705.92,Very Low,16,4,12,2,4,321,359,25,0,0,0,0
5117,62,BB-Others,2n Cycle,Married,0,32632.0,Very Low,63,151,137,153,19,53,576,4,4,8,0,0
4867,57,BB-Others,PhD,Single,2,38236.0,Low,58,0,18,2,0,10,88,3,0,4,0,0
9289,46,Ger.X-BB,Graduation,Married,1,36781.0,Low,29,1,17,0,3,13,63,2,1,2,0,0
10913,41,Ger.X,Master,Single,1,31385.0,Very Low,3,2,12,0,1,9,27,1,0,2,0,0
3032,41,Ger.X,Graduation,Married,1,24570.0,Very Low,28,34,62,11,14,44,193,4,0,4,0,0
8524,51,Ger.X-BB,PhD,Divorced,1,25509.0,Very Low,40,3,30,10,7,11,101,3,0,3,0,0
3334,74,BB-Others,Graduation,Married,0,94384.0,High,879,143,797,106,143,143,2211,5,7,9,1,0
4470,63,BB-Others,Master,Married,1,58646.0,Medium,62,1,44,6,5,22,140,2,1,4,0,0
1406,50,Ger.X-BB,Graduation,Single,2,53201.0,Medium,280,7,81,20,0,27,415,6,3,5,0,0
8619,68,BB-Others,Graduation,Together,1,21994.0,Very Low,9,0,6,3,1,3,22,0,0,3,0,0
10821,47,Ger.X-BB,Graduation,Married,2,57113.0,Medium,182,4,33,0,2,42,263,4,1,5,0,0
4552,34,Milennials,Graduation,Married,0,51373.0,Low,83,2,101,64,26,117,393,3,5,3,0,0
898,39,Ger.X,Graduation,Married,1,23477.0,Very Low,38,15,54,3,8,29,147,3,0,4,0,0
9797,69,BB-Others,Graduation,Married,1,58116.0,Medium,228,19,130,4,11,51,443,3,3,8,0,0
10949,62,BB-Others,PhD,Divorced,0,72968.0,High,1092,37,592,145,37,55,1958,5,5,8,1,0
8212,54,Ger.X-BB,Master,Married,1,39791.0,Low,85,15,27,13,13,21,174,3,1,4,0,0
6248,78,BB-Others,Master,Single,0,91712.0,High,1276,24,746,94,29,48,2217,9,7,11,0,0
10164,67,BB-Others,Graduation,Single,1,94384.0,High,1017,33,417,108,100,16,1691,5,5,5,0,0
4547,65,BB-Others,Graduation,Together,2,13672.0,Very Low,6,2,9,2,1,5,25,1,0,3,0,0
6815,45,Ger.X-BB,2n Cycle,Married,0,94384.0,High,448,21,125,52,101,62,809,7,6,8,1,0
4122,50,Ger.X-BB,Graduation,Married,0,79205.0,High,504,23,117,179,28,44,895,6,5,4,1,0
10841,50,Ger.X-BB,PhD,Together,1,56559.0,Medium,226,22,133,41,31,31,484,4,3,8,0,0
5370,52,Ger.X-BB,PhD,Married,1,32644.0,Very Low,239,3,141,0,7,23,413,7,1,6,0,0
176,45,Ger.X-BB,2n Cycle,Single,1,67506.0,Medium,90,38,67,33,36,67,331,4,1,6,0,0
4860,55,BB-Others,Graduation,Single,1,24206.0,Very Low,7,2,8,3,2,3,25,1,0,3,0,0
10757,58,BB-Others,PhD,Divorced,1,28420.0,Very Low,4,2,5,2,0,0,13,1,0,2,0,0
4023,55,BB-Others,Graduation,Married,1,22979.0,Very Low,16,17,19,20,21,22,115,3,2,2,0,0
6679,59,BB-Others,Graduation,Single,0,33279.0,Very Low,10,3,3,0,0,0,16,0,0,3,0,0
9923,53,Ger.X-BB,Master,Single,2,46423.0,Low,68,0,16,0,0,8,92,2,0,4,0,0
7181,48,Ger.X-BB,Graduation,Married,1,30368.0,Very Low,35,0,13,2,0,2,52,2,0,3,0,0
3599,55,BB-Others,Graduation,Married,1,63684.0,Medium,575,80,428,208,93,80,1464,8,4,8,0,0
405,61,BB-Others,Graduation,Divorced,1,41638.0,Low,315,0,31,4,0,91,441,5,5,3,0,0
6870,66,BB-Others,PhD,Divorced,1,68805.0,High,182,2,49,17,13,20,283,3,1,7,0,0
832,59,BB-Others,PhD,Together,1,65814.0,Medium,561,14,113,10,14,35,747,8,2,10,0,0
2002,67,BB-Others,Graduation,Divorced,0,71964.0,High,587,51,932,180,34,86,1870,5,6,5,0,0
3657,39,Ger.X,Graduation,Single,1,39146.0,Low,94,1,33,13,12,12,165,4,0,4,0,0
500,48,Ger.X-BB,Graduation,Together,0,94384.0,High,908,43,735,40,194,21,1941,7,7,9,1,0
1951,44,Ger.X,Basic,Married,0,34445.0,Very Low,228,122,122,208,129,30,839,11,2,8,0,0
3262,67,BB-Others,Graduation,Single,0,68281.0,High,995,112,417,42,48,41,1655,2,9,13,0,0
4102,50,Ger.X-BB,2n Cycle,Married,2,37284.0,Low,11,1,2,2,1,6,23,0,0,3,0,0
7042,42,Ger.X,Graduation,Married,0,36790.0,Low,3,3,14,15,21,10,66,2,1,2,0,0
10598,58,BB-Others,Graduation,Together,2,27943.0,Very Low,12,1,16,4,1,3,37,2,0,3,0,0
255,74,BB-Others,Graduation,Divorced,2,22263.0,Very Low,17,0,2,0,0,2,21,1,0,3,0,0
2375,53,Ger.X-BB,Graduation,Together,3,30261.0,Very Low,8,0,5,0,3,6,22,0,0,3,0,0
9829,47,Ger.X-BB,Graduation,Together,1,28587.0,Very Low,22,4,17,12,10,13,78,2,0,4,0,0
6214,43,Ger.X,Master,Married,1,43815.0,Low,14,10,29,4,7,15,79,2,0,3,0,0
4954,69,BB-Others,Graduation,Married,2,48195.0,Low,106,27,68,52,7,5,265,4,2,5,0,0
7861,73,BB-Others,Master,Married,1,77027.0,High,820,57,242,45,0,11,1175,8,3,6,0,0
4837,60,BB-Others,PhD,Married,1,71322.0,High,753,43,226,69,10,204,1305,8,5,13,0,0
9423,46,Ger.X-BB,Master,Married,1,32765.0,Very Low,13,3,17,7,3,3,46,2,0,4,0,0
4198,60,BB-Others,Graduation,Together,2,29672.0,Very Low,9,1,3,0,4,8,25,0,0,3,0,0
153,72,BB-Others,Graduation,Divorced,0,23272.0,Very Low,19,3,6,4,2,12,46,1,0,3,0,0
9323,76,BB-Others,Master,Together,1,49912.0,Low,520,8,223,32,49,42,874,10,5,7,0,0
10001,40,Ger.X,2n Cycle,Together,1,7705.92,Very Low,5,17,17,13,14,34,100,2,1,3,0,0
3945,78,BB-Others,PhD,Widow,1,68117.0,Medium,618,44,215,0,17,36,930,11,8,4,0,0
3799,70,BB-Others,Graduation,Married,1,67225.0,Medium,315,35,322,46,7,143,868,7,2,11,0,0
8625,49,Ger.X-BB,Graduation,Married,1,17649.0,Very Low,15,1,23,0,5,1,45,3,0,3,0,0
3491,50,Ger.X-BB,Graduation,Together,1,55914.0,Medium,384,60,364,119,101,232,1260,11,6,8,0,0
983,41,Ger.X,Graduation,Married,1,40059.0,Low,110,29,92,28,10,145,414,6,2,3,0,0
9119,75,BB-Others,Graduation,Together,1,60905.0,Medium,208,17,76,36,17,38,392,3,3,7,0,0
4786,48,Ger.X-BB,Graduation,Married,2,75330.0,High,555,82,257,93,61,61,1109,10,3,12,0,0
5872,74,BB-Others,Graduation,Single,1,60689.0,Medium,240,90,216,63,6,24,639,4,4,10,0,0
6568,41,Ger.X,Graduation,Married,1,38680.0,Low,11,0,36,15,5,12,79,2,0,3,0,0
5628,43,Ger.X,Graduation,Together,0,61416.0,Medium,848,154,323,201,61,78,1665,10,3,10,0,0
5631,34,Milennials,Graduation,Single,0,49767.0,Low,202,47,197,55,42,149,692,5,4,8,0,0
4974,55,BB-Others,Graduation,Single,3,83273.0,High,433,89,650,16,102,102,1392,4,6,9,0,0
8416,44,Ger.X,Graduation,Married,1,29009.0,Very Low,6,6,15,10,5,2,44,2,0,3,0,0
5454,46,Ger.X-BB,Master,Married,1,45057.0,Low,37,0,7,3,0,3,50,2,0,3,0,0
4095,54,Ger.X-BB,Graduation,Married,1,37150.0,Low,167,37,64,49,34,116,467,4,3,6,0,0
5474,55,BB-Others,Graduation,Single,1,43020.0,Low,45,7,99,4,25,43,223,4,1,4,0,0
4268,66,BB-Others,Graduation,Married,1,53154.0,Medium,129,0,21,0,1,7,158,3,1,4,0,0
10701,52,Ger.X-BB,Graduation,Married,0,65308.0,Medium,713,0,264,120,80,34,1211,7,8,12,1,0
3507,55,BB-Others,Graduation,Single,1,76467.0,High,676,161,426,210,44,58,1575,2,5,5,0,0
2079,78,BB-Others,2n Cycle,Married,0,81044.0,High,450,26,535,73,98,26,1208,5,6,10,0,0
626,74,BB-Others,Graduation,Married,2,32871.0,Very Low,22,2,12,0,2,5,43,1,0,3,0,0
4426,50,Ger.X-BB,Graduation,Single,2,55801.0,Medium,367,4,51,6,4,95,527,7,2,6,1,0
2591,66,BB-Others,Graduation,Widow,1,76320.0,High,526,35,214,69,53,35,932,6,3,4,0,0
10509,70,BB-Others,Master,Single,2,36927.0,Low,51,0,16,0,0,4,71,3,0,3,0,0
6382,72,BB-Others,Graduation,Together,2,48794.0,Low,25,0,11,3,0,15,54,1,0,3,0,0
6673,60,BB-Others,Graduation,Single,0,23478.0,Very Low,28,6,27,12,17,39,129,3,0,3,0,0
7441,52,Ger.X-BB,Graduation,Divorced,1,71128.0,High,958,159,447,20,0,31,1615,2,10,12,0,0
1071,49,Ger.X-BB,PhD,Divorced,1,70179.0,High,532,88,168,69,44,133,1034,7,3,13,0,0
10061,75,BB-Others,Graduation,Married,1,59462.0,Medium,724,17,143,0,8,196,1088,9,2,12,0,0
7187,56,BB-Others,Master,Together,2,51381.5,Low,375,42,48,94,66,96,721,4,10,4,0,0
8775,56,BB-Others,Graduation,Together,1,38361.0,Low,39,0,56,20,8,14,137,3,1,3,0,0
1612,44,Ger.X,PhD,Single,1,51381.5,Low,23,0,15,0,2,7,47,3,0,3,0,0
2345,43,Ger.X,PhD,Together,0,70038.0,High,587,54,348,71,54,130,1244,4,4,8,0,0
322,47,Ger.X-BB,Graduation,Together,2,42554.0,Low,29,1,11,0,0,0,41,2,0,3,0,0
10897,51,Ger.X-BB,Graduation,Married,1,67445.0,Medium,757,80,217,29,80,11,1174,9,6,12,0,0
123,74,BB-Others,Graduation,Widow,1,67046.0,Medium,544,35,133,23,151,107,993,4,5,4,0,0
6103,77,BB-Others,Graduation,Married,0,42192.0,Low,40,15,15,17,6,7,100,2,1,3,0,0
7899,73,BB-Others,PhD,Married,1,77610.0,High,1245,33,332,21,33,16,1680,4,7,4,0,0
10500,41,Ger.X,Graduation,Married,1,31761.0,Very Low,19,1,20,16,14,28,98,3,0,4,0,0
1655,46,Ger.X-BB,Graduation,Together,1,34350.0,Very Low,16,3,15,2,1,11,48,1,0,3,0,0
2406,76,BB-Others,Graduation,Together,1,54591.0,Medium,376,4,94,12,9,24,519,6,2,8,0,0
2712,69,BB-Others,Graduation,Married,1,71866.0,High,184,178,178,103,39,33,715,6,3,10,0,0
5517,56,BB-Others,Graduation,Married,1,25293.0,Very Low,15,0,11,0,2,9,37,1,1,2,0,0
10643,38,Ger.X,PhD,Single,0,42000.0,Low,124,83,267,85,59,35,653,5,2,11,0,0
2254,42,Ger.X,Graduation,Married,0,69520.0,High,627,120,414,121,80,93,1455,9,6,5,0,0
10281,55,BB-Others,Graduation,Divorced,1,64713.0,Medium,180,60,241,13,54,54,602,5,5,7,0,0
6958,48,Ger.X-BB,Master,Married,1,27889.0,Very Low,14,0,4,0,0,8,26,1,1,2,0,0
954,65,BB-Others,Basic,Widow,0,22123.0,Very Low,3,3,24,34,7,31,102,2,1,3,0,0
5079,54,Ger.X-BB,Graduation,Married,2,51381.5,Low,71,1,16,0,0,9,97,2,1,3,0,0
10339,71,BB-Others,Master,Together,1,51381.5,Low,161,0,22,0,0,24,207,4,1,4,0,0
4643,52,Ger.X-BB,Graduation,Married,1,27803.0,Very Low,8,26,46,38,9,49,176,3,0,4,0,0
3117,70,BB-Others,Graduation,Single,1,51381.5,Low,264,0,21,12,6,147,450,6,1,5,0,0
6497,65,BB-Others,Graduation,Married,1,51651.0,Medium,293,6,23,13,6,92,433,6,2,5,0,0
5396,37,Ger.X,Graduation,Married,0,68487.0,High,758,12,385,33,89,89,1366,9,7,13,0,0
5250,82,BB-Others,Master,Widow,0,51381.5,Low,532,126,490,164,126,126,1564,5,5,11,0,0
1052,56,BB-Others,Graduation,Married,1,56796.0,Medium,656,38,161,62,47,37,1001,8,9,7,0,0
2802,33,Milennials,2n Cycle,Married,0,87000.0,High,196,25,607,67,17,49,961,4,6,7,0,0
6343,66,BB-Others,Graduation,Married,1,79823.0,High,835,73,380,114,73,43,1518,6,9,7,0,0
6507,45,Ger.X-BB,Graduation,Single,1,30828.0,Very Low,16,11,15,2,0,12,56,1,1,4,0,0
7901,54,Ger.X-BB,Master,Married,1,34109.0,Very Low,9,1,5,2,1,4,22,0,0,3,0,0
4865,51,Ger.X-BB,Master,Divorced,2,53367.0,Medium,229,7,140,10,3,11,400,5,1,8,0,0
2686,56,BB-Others,Basic,Together,0,22390.0,Very Low,0,1,4,15,1,5,26,1,0,2,0,0
3107,49,Ger.X-BB,Graduation,Together,1,71322.0,High,121,24,124,24,15,42,350,4,1,7,0,0
7734,32,Milennials,Graduation,Single,0,79244.0,High,471,102,125,212,61,245,1216,4,10,7,1,0
1146,76,BB-Others,Master,Together,1,49912.0,Low,520,8,223,32,49,42,874,10,5,7,0,0
11031,75,BB-Others,PhD,Married,2,48699.0,Low,26,1,10,2,0,1,40,1,0,3,0,0
7428,50,Ger.X-BB,Graduation,Together,0,80144.0,High,240,132,445,250,192,108,1367,3,7,8,0,0
975,69,BB-Others,Graduation,Single,2,54252.0,Medium,178,4,26,8,4,44,264,4,1,5,0,0
1103,49,Ger.X-BB,Master,Married,1,81929.0,High,1486,55,278,49,0,185,2053,4,4,10,0,0
3422,50,Ger.X-BB,Graduation,Married,1,76068.0,High,1115,12,128,33,12,76,1376,2,3,4,0,1
1055,49,Ger.X-BB,Master,Married,2,53204.0,Medium,29,0,8,2,0,6,45,1,0,3,0,0
6544,76,BB-Others,PhD,Together,1,67911.0,Medium,529,0,356,63,28,0,976,6,7,11,0,0
1241,41,Ger.X,2n Cycle,Married,1,14796.0,Very Low,13,3,8,7,4,16,51,1,0,3,0,0
2909,51,Ger.X-BB,PhD,Married,1,78128.0,High,934,24,230,16,24,36,1264,8,4,6,0,0
5802,53,Ger.X-BB,Basic,Married,0,14188.0,Very Low,2,7,11,16,12,27,75,2,0,4,0,0
1407,39,Ger.X,Basic,Married,1,20425.0,Very Low,4,12,5,3,16,17,57,2,0,3,0,0
6183,63,BB-Others,Master,Married,1,58646.0,Medium,62,1,44,6,5,22,140,2,1,4,0,0
340,55,BB-Others,Graduation,Divorced,1,72967.0,High,158,35,179,0,0,125,497,7,2,8,0,0
5991,76,BB-Others,Master,Married,1,48150.0,Low,173,2,39,3,2,47,266,5,1,4,0,0
3104,64,BB-Others,Graduation,Single,0,82332.0,High,830,59,968,51,79,19,2006,5,3,12,0,0
9729,70,BB-Others,Graduation,Widow,2,58275.0,Medium,189,10,253,56,43,64,615,8,2,7,0,0
1008,44,Ger.X,PhD,Together,0,44953.0,Low,728,17,133,11,8,124,1021,7,3,13,0,0
11091,72,BB-Others,Graduation,Together,2,34587.0,Very Low,7,2,9,2,0,2,22,1,0,3,0,0
3969,51,Ger.X-BB,Master,Together,1,43018.0,Low,35,4,17,7,6,64,133,2,2,2,0,0
1916,71,BB-Others,Master,Married,1,45736.0,Low,188,3,180,20,3,43,437,7,1,6,0,0
9907,56,BB-Others,Master,Together,1,66476.0,Medium,742,28,152,25,9,57,1013,6,8,10,0,0
87,44,Ger.X,2n Cycle,Married,1,27733.0,Very Low,0,7,5,26,2,17,57,2,0,3,0,0
8659,73,BB-Others,PhD,Together,1,69805.0,High,750,71,174,13,10,20,1038,6,8,11,0,0
6262,63,BB-Others,Master,Single,0,72217.0,High,816,42,450,55,56,154,1573,3,10,8,0,0
6147,54,Ger.X-BB,Graduation,Divorced,1,25818.0,Very Low,5,2,8,2,2,9,28,0,1,2,0,0
8832,49,Ger.X-BB,Master,Together,1,37509.0,Low,37,5,56,12,8,5,123,3,0,4,0,0
10067,49,Ger.X-BB,2n Cycle,Together,2,25176.0,Very Low,4,0,4,0,0,5,13,1,0,2,0,0
7532,45,Ger.X-BB,Graduation,Married,1,43586.0,Low,99,2,11,4,0,16,132,3,0,4,0,0
4915,69,BB-Others,2n Cycle,Married,1,53230.0,Medium,176,72,98,136,21,229,732,5,2,12,0,0
2115,68,BB-Others,Graduation,Together,2,50116.0,Low,54,0,10,0,0,2,66,1,0,4,0,0
2088,53,Ger.X-BB,Graduation,Together,0,84906.0,High,997,15,414,99,30,76,1631,5,6,12,0,1
2493,59,BB-Others,Graduation,Married,1,61286.0,Medium,356,0,107,19,9,117,608,7,1,8,0,0
6292,39,Ger.X,PhD,Married,0,82333.0,High,1311,0,359,46,89,17,1822,4,3,10,0,0
1631,60,BB-Others,PhD,Together,0,65220.0,Medium,890,63,292,0,25,12,1282,8,4,7,0,0
10104,51,Ger.X-BB,Graduation,Together,3,33590.0,Very Low,4,0,2,0,0,2,8,1,0,2,0,0
3006,49,Ger.X-BB,Graduation,Divorced,1,30992.0,Very Low,17,0,14,7,3,2,43,1,0,3,0,0
3919,49,Ger.X-BB,Master,Single,0,72309.0,High,960,0,883,50,38,0,1931,5,6,8,1,0
11181,76,BB-Others,PhD,Married,0,94384.0,High,2,1,2,1,1,1,8,0,0,0,0,0
642,45,Ger.X-BB,Basic,Married,1,16005.0,Very Low,1,3,2,20,30,47,103,2,1,2,0,0
4369,68,BB-Others,Master,Single,0,65487.0,Medium,240,67,500,199,0,163,1169,3,5,6,0,0
10127,60,BB-Others,Graduation,Married,1,58692.0,Medium,301,11,61,4,7,11,395,8,2,4,0,0
271,56,BB-Others,Graduation,Widow,2,40590.0,Low,154,0,50,6,11,37,258,3,4,3,0,0
4973,55,BB-Others,Graduation,Single,1,20587.0,Very Low,2,3,6,4,1,9,25,1,1,2,0,0
2948,71,BB-Others,Master,Divorced,1,62637.0,Medium,104,12,48,4,12,5,185,2,2,5,0,0
2715,59,BB-Others,Master,Divorced,2,29435.0,Very Low,70,3,37,4,2,64,180,3,2,2,0,0
10432,51,Ger.X-BB,Graduation,Divorced,1,19346.0,Very Low,2,0,9,3,6,2,22,1,0,3,0,0
9216,54,Ger.X-BB,Graduation,Married,2,35788.0,Low,23,2,11,3,1,4,44,2,0,3,0,0
7124,57,BB-Others,Graduation,Divorced,2,36997.0,Low,43,4,12,8,0,27,94,2,1,4,0,0
9727,68,BB-Others,Graduation,Married,0,23539.0,Very Low,4,24,11,16,1,25,81,2,0,4,0,0
5136,52,Ger.X-BB,Graduation,Single,1,65333.0,Medium,654,7,92,0,15,30,798,9,4,8,0,0
9790,68,BB-Others,Graduation,Single,0,78499.0,High,912,72,170,47,36,97,1334,11,3,4,0,0
1818,54,Ger.X-BB,PhD,Together,1,29732.0,Very Low,25,0,8,0,1,4,38,2,0,2,0,0
1100,65,BB-Others,Master,Together,3,41275.0,Low,24,4,22,0,2,9,61,3,1,3,0,0
7873,52,Ger.X-BB,PhD,Together,2,63516.0,Medium,141,11,114,15,14,5,300,4,1,7,0,0
10609,63,BB-Others,PhD,Married,1,42769.0,Low,71,0,13,3,1,0,88,1,1,4,0,0
6950,67,BB-Others,Master,Married,2,49572.0,Low,35,1,16,0,1,1,54,2,0,3,0,0
7233,53,Ger.X-BB,Graduation,Married,0,69209.0,High,496,32,849,229,48,128,1782,5,3,6,1,0
9481,49,Ger.X-BB,Graduation,Married,1,17148.0,Very Low,9,9,11,13,10,16,68,3,1,3,0,0
7699,56,BB-Others,Graduation,Widow,2,40590.0,Low,154,0,50,6,11,37,258,3,4,3,0,0
2711,49,Ger.X-BB,Master,Together,1,30560.0,Very Low,9,1,5,4,5,7,31,1,0,3,0,0
8933,42,Ger.X,2n Cycle,Married,1,32146.0,Very Low,26,3,23,4,7,3,66,2,0,4,0,0
8726,61,BB-Others,2n Cycle,Divorced,2,41713.0,Low,77,8,44,10,10,25,174,3,1,4,0,0
1515,50,Ger.X-BB,Master,Together,1,34176.0,Very Low,11,2,7,4,2,2,28,1,0,3,0,0
5186,70,BB-Others,PhD,Married,1,58482.0,Medium,576,7,115,19,7,7,731,7,4,9,0,0
10157,60,BB-Others,Graduation,Single,1,59686.0,Medium,89,15,89,34,42,5,274,4,1,6,0,0
5667,61,BB-Others,PhD,Married,1,60896.0,Medium,1013,30,399,60,46,153,1701,9,10,4,0,0
902,45,Ger.X-BB,Graduation,Together,1,62994.0,Medium,224,12,48,4,12,12,312,6,2,4,0,0
977,68,BB-Others,Graduation,Together,1,47320.0,Low,200,19,111,50,15,19,414,5,1,8,0,0
7313,76,BB-Others,2n Cycle,Widow,0,74859.0,High,570,73,614,133,102,73,1565,6,5,11,1,0
7600,33,Milennials,Basic,Single,1,15253.0,Very Low,1,3,3,8,1,13,29,1,0,3,0,0
9706,51,Ger.X-BB,PhD,Single,1,31560.0,Very Low,62,1,20,4,0,7,94,2,1,3,0,0
2429,71,BB-Others,Graduation,Divorced,1,72071.0,High,531,69,300,150,138,150,1338,5,4,8,0,0
3520,35,Ger.X,Master,Single,0,91172.0,High,162,28,818,0,28,56,1092,4,3,7,1,1
10394,41,Ger.X,Graduation,Married,0,90000.0,High,675,144,133,94,192,241,1479,4,8,5,1,0
4548,44,Ger.X,Graduation,Single,2,41967.0,Low,23,4,10,0,2,15,54,1,0,3,0,0
9362,60,BB-Others,Graduation,Single,1,69263.0,High,492,5,32,13,5,21,568,9,1,7,0,0
3968,55,BB-Others,2n Cycle,Divorced,0,65706.0,Medium,918,10,129,13,0,129,1199,11,3,12,0,1
4084,50,Ger.X-BB,Graduation,Together,1,60934.0,Medium,224,155,155,192,93,54,873,6,4,11,0,0
6721,74,BB-Others,Graduation,Married,1,71965.0,High,572,19,286,50,38,248,1213,6,3,5,0,0
2829,70,BB-Others,Graduation,Married,1,65210.0,Medium,626,0,70,0,7,28,731,9,3,8,1,0
1772,50,Ger.X-BB,PhD,Married,0,79174.0,High,1074,37,518,193,92,129,2043,5,6,7,1,0
1544,58,BB-Others,Master,Divorced,0,81380.0,High,741,68,689,224,68,103,1893,4,2,10,0,0
492,52,Ger.X-BB,PhD,Single,1,48432.0,Low,322,3,50,4,3,42,424,7,1,6,0,0
4377,54,Ger.X-BB,Graduation,Married,1,52914.0,Medium,254,10,44,30,10,227,575,7,3,3,0,0
4541,70,BB-Others,Graduation,Together,1,38946.0,Low,116,6,82,6,6,41,257,3,1,6,0,0
1321,51,Ger.X-BB,Graduation,Married,1,26067.0,Very Low,22,2,18,0,2,12,56,3,0,3,0,0
8858,53,Ger.X-BB,PhD,Married,1,44325.0,Low,516,0,21,0,0,5,542,8,2,7,0,0
3266,61,BB-Others,Graduation,Married,0,42523.0,Low,14,36,11,3,26,35,125,1,1,4,0,0
11187,47,Ger.X-BB,Basic,Single,1,26487.0,Very Low,2,8,10,12,14,23,69,2,1,3,0,0
8207,68,BB-Others,2n Cycle,Married,1,53233.0,Medium,28,0,9,3,0,0,40,1,0,3,0,0
9723,65,BB-Others,Graduation,Married,1,67716.0,Medium,530,142,217,62,9,56,1016,7,4,13,0,0
2666,53,Ger.X-BB,Master,Married,1,76234.0,High,519,50,167,130,0,41,907,8,3,11,0,0
5721,69,BB-Others,PhD,Married,0,84117.0,High,611,76,749,59,45,26,1566,7,10,6,0,0
10652,68,BB-Others,Master,Together,0,65487.0,Medium,240,67,500,199,0,163,1169,3,5,6,0,0
1646,53,Ger.X-BB,Basic,Married,1,25224.0,Very Low,4,9,12,11,2,8,46,1,1,3,0,0
4418,42,Ger.X,Master,Single,0,89616.0,High,671,47,655,145,111,15,1644,7,5,12,0,0
2656,54,Ger.X-BB,Graduation,Divorced,2,40851.0,Low,23,1,7,0,4,24,59,1,1,2,0,0
7990,78,BB-Others,Graduation,Married,0,27469.0,Very Low,9,1,2,3,2,0,17,0,0,3,0,0
8722,68,BB-Others,2n Cycle,Married,0,82347.0,High,556,54,845,202,133,63,1853,7,7,10,1,0
7118,68,BB-Others,Graduation,Married,1,73803.0,High,833,80,363,52,26,174,1528,9,5,6,0,0
2980,73,BB-Others,Master,Single,2,8820.0,Very Low,12,0,13,4,2,4,35,3,0,3,0,0
1839,51,Ger.X-BB,Graduation,Single,0,43322.0,Low,56,7,48,10,2,18,141,3,0,4,0,0
10722,52,Ger.X-BB,Graduation,Together,1,55593.0,Medium,293,8,124,11,4,106,546,6,6,3,0,0
2632,71,BB-Others,Graduation,Married,2,50501.0,Low,297,0,38,13,0,152,500,5,4,4,0,0
9014,50,Ger.X-BB,Graduation,Married,2,37085.0,Low,39,1,16,2,0,3,61,3,0,3,0,0
7620,35,Ger.X,Basic,Single,1,16185.0,Very Low,5,11,16,21,8,45,106,2,2,2,0,0
10968,56,BB-Others,Graduation,Single,1,57731.0,Medium,266,21,300,65,8,44,704,8,8,6,0,0
11133,52,Ger.X-BB,PhD,Single,1,48432.0,Low,322,3,50,4,3,42,424,7,1,6,0,0
2736,47,Ger.X-BB,Graduation,Married,1,73807.0,High,366,124,156,71,78,54,849,5,5,11,0,0
1876,35,Ger.X,Graduation,Married,0,18929.0,Very Low,32,0,8,23,4,18,85,1,0,4,0,0
